"id";"nome";"estado_id"
2663;"LAGOA DOS PATOS";1
2664;"LAGOA DOURADA";1
2665;"LAGOA FORMOSA";1
2666;"LAGOA GRANDE";1
2667;"LAGOA SANTA";1
2668;"LAJINHA";1
2669;"LAMBARI";1
2670;"LAMIM";1
2671;"LARANJAL";1
2672;"LASSANCE";1
2673;"LAVRAS";1
2674;"LEANDRO FERREIRA";1
2675;"LEME DO PRADO";1
2676;"LEOPOLDINA";1
2677;"LIBERDADE";1
2678;"LIMA DUARTE";1
2679;"LIMEIRA DO OESTE";1
2680;"LONTRA";1
2681;"LUISBURGO";1
2682;"LUISLANDIA";1
2683;"LUMINARIAS";1
2684;"LUZ";1
2685;"MACHACALIS";1
2686;"MACHADO";1
2687;"MADRE DE DEUS DE MINAS";1
2688;"MALACACHETA";1
2689;"MAMONAS";1
2690;"MANGA";1
2691;"MANHUACU";1
2692;"MANHUMIRIM";1
2693;"MANTENA";1
2694;"MARAVILHAS";1
2695;"MAR DE ESPANHA";1
2696;"MARIA DA FE";1
2697;"MARIANA";1
2698;"MARILAC";1
2699;"MARIO CAMPOS";1
2700;"MARIPA DE MINAS";1
2701;"MARLIERIA";1
2702;"MARMELOPOLIS";1
2703;"MARTINHO CAMPOS";1
2704;"MARTINS SOARES";1
2705;"MATA VERDE";1
2706;"MATERLANDIA";1
2707;"MATEUS LEME";1
2708;"MATIAS BARBOSA";1
2709;"MATIAS CARDOSO";1
2710;"MATIPO";1
2711;"MATO VERDE";1
2712;"MATOZINHOS";1
2713;"MATUTINA";1
2714;"MEDEIROS";1
2715;"MEDINA";1
2716;"MENDES PIMENTEL";1
2717;"MERCES";1
2718;"MESQUITA";1
2719;"MINAS NOVAS";1
2720;"MINDURI";1
2721;"MIRABELA";1
2722;"MIRADOURO";1
2723;"MIRAI";1
2724;"MIRAVANIA";1
2725;"MOEDA";1
2726;"MOEMA";1
2727;"MONJOLOS";1
2728;"MONSENHOR PAULO";1
2729;"MONTALVANIA";1
2730;"MONTE ALEGRE DE MINAS";1
2731;"MONTE AZUL";1
2732;"MONTE BELO";1
2733;"MONTE CARMELO";1
2734;"MONTE FORMOSO";1
2735;"MONTE SANTO DE MINAS";1
2736;"MONTES CLAROS";1
2737;"MONTE SIAO";1
2738;"MONTEZUMA";1
2739;"MORADA NOVA DE MINAS";1
2740;"MORRO DA GARCA";1
2741;"MORRO DO PILAR";1
2742;"MUNHOZ";1
2743;"MURIAE";1
2744;"MUTUM";1
2745;"MUZAMBINHO";1
2746;"NACIP RAYDAN";1
2747;"NANUQUE";1
2748;"NAQUE";1
2749;"NATALANDIA";1
2750;"NATERCIA";1
2751;"NAZARENO";1
2752;"NEPOMUCENO";1
2753;"NINHEIRA";1
2754;"NOVA BELEM";1
2755;"NOVA ERA";1
2756;"NOVA LIMA";1
2757;"NOVA MODICA";1
2758;"NOVA PONTE";1
2759;"NOVA PORTEIRINHA";1
2760;"NOVA RESENDE";1
2761;"NOVA SERRANA";1
2762;"NOVO CRUZEIRO";1
2763;"NOVO ORIENTE DE MINAS";1
2764;"NOVORIZONTE";1
2765;"OLARIA";1
2766;"OLHOS-D'AGUA";1
2767;"OLIMPIO NORONHA";1
2768;"OLIVEIRA";1
2769;"OLIVEIRA FORTES";1
2770;"ONCA DE PITANGUI";1
2771;"ORATORIOS";1
2772;"ORIZANIA";1
2773;"OURO BRANCO";1
2774;"OURO FINO";1
2775;"OURO PRETO";1
2776;"OURO VERDE DE MINAS";1
2777;"PADRE CARVALHO";1
2778;"PADRE PARAISO";1
2779;"PAINEIRAS";1
2780;"PAINS";1
2781;"PAI PEDRO";1
2782;"PAIVA";1
2783;"PALMA";1
2784;"PALMOPOLIS";1
2785;"PAPAGAIOS";1
2786;"PARACATU";1
2787;"PARA DE MINAS";1
2788;"PARAGUACU";1
2789;"PARAISOPOLIS";1
2790;"PARAOPEBA";1
2791;"PASSABEM";1
2792;"PASSA QUATRO";1
2793;"PASSA TEMPO";1
2794;"PASSA VINTE";1
2795;"PASSOS";1
2796;"PATIS";1
2797;"PATOS DE MINAS";1
2798;"PATROCINIO";1
2799;"PATROCINIO DO MURIAE";1
2800;"PAULA CANDIDO";1
2801;"PAULISTAS";1
2802;"PAVAO";1
2803;"PECANHA";1
2804;"PEDRA AZUL";1
2805;"PEDRA BONITA";1
2806;"PEDRA DO ANTA";1
2807;"PEDRA DO INDAIA";1
2808;"PEDRA DOURADA";1
2809;"PEDRALVA";1
2810;"PEDRAS DE MARIA DA CRUZ";1
2811;"PEDRINOPOLIS";1
2812;"PEDRO LEOPOLDO";1
2813;"PEDRO TEIXEIRA";1
2814;"PEQUERI";1
2815;"PEQUI";1
2816;"PERDIGAO";1
2817;"PERDIZES";1
2818;"PERDOES";1
2819;"PERIQUITO";1
2820;"PESCADOR";1
2821;"PIAU";1
2822;"PIEDADE DE CARATINGA";1
2823;"PIEDADE DE PONTE NOVA";1
2824;"PIEDADE DO RIO GRANDE";1
2825;"PIEDADE DOS GERAIS";1
2826;"PIMENTA";1
2827;"PINGO D'AGUA";1
2828;"PINTOPOLIS";1
2829;"PIRACEMA";1
2830;"PIRAJUBA";1
2831;"PIRANGA";1
2832;"PIRANGUCU";1
2833;"PIRANGUINHO";1
2834;"PIRAPETINGA";1
2835;"PIRAPORA";1
2836;"PIRAUBA";1
2837;"PITANGUI";1
2838;"PIUI";1
2839;"PLANURA";1
2840;"POCO FUNDO";1
2841;"POCOS DE CALDAS";1
2842;"POCRANE";1
2843;"POMPEU";1
2844;"PONTE NOVA";1
2845;"PONTO CHIQUE";1
2846;"PONTO DOS VOLANTES";1
2847;"PORTEIRINHA";1
2848;"PORTO FIRME";1
2849;"POTE";1
2850;"POUSO ALEGRE";1
2851;"POUSO ALTO";1
2852;"PRADOS";1
2853;"PRATA";1
2854;"PRATAPOLIS";1
2855;"PRATINHA";1
2856;"PRESIDENTE BERNARDES";1
2857;"PRESIDENTE JUSCELINO";1
2858;"PRESIDENTE KUBITSCHEK";1
2859;"PRESIDENTE OLEGARIO";1
2860;"ALTO JEQUITIBA";1
2861;"PRUDENTE DE MORAIS";1
2862;"QUARTEL GERAL";1
2863;"QUELUZITA";1
2864;"RAPOSOS";1
2865;"RAUL SOARES";1
2866;"RECREIO";1
2867;"REDUTO";1
2868;"RESENDE COSTA";1
2869;"RESPLENDOR";1
2870;"RESSAQUINHA";1
2871;"RIACHINHO";1
2872;"RIACHO DOS MACHADOS";1
2873;"RIBEIRAO DAS NEVES";1
2874;"RIBEIRAO VERMELHO";1
2875;"RIO ACIMA";1
2876;"RIO CASCA";1
2877;"RIO DOCE";1
2878;"RIO DO PRADO";1
2879;"RIO ESPERA";1
2880;"RIO MANSO";1
2881;"RIO NOVO";1
2882;"RIO PARANAIBA";1
2883;"RIO PARDO DE MINAS";1
2884;"RIO PIRACICABA";1
2885;"RIO POMBA";1
2886;"RIO PRETO";1
2887;"RIO VERMELHO";1
2888;"RITAPOLIS";1
2889;"ROCHEDO DE MINAS";1
2890;"RODEIRO";1
2891;"ROMARIA";1
2892;"ROSARIO DA LIMEIRA";1
2893;"RUBELITA";1
2894;"RUBIM";1
2895;"SABARA";1
2896;"SABINOPOLIS";1
2897;"SACRAMENTO";1
2898;"SALINAS";1
2899;"SALTO DA DIVISA";1
2900;"SANTA BARBARA";1
2901;"SANTA BARBARA DO LESTE";1
2902;"SANTA BARBARA DO MONTE VE";1
2903;"SANTA BARBARA DO TUGURIO";1
2904;"SANTA CRUZ DE MINAS";1
2905;"SANTA CRUZ DE SALINAS";1
2906;"SANTA CRUZ DO ESCALVADO";1
2907;"SANTA EFIGENIA DE MINAS";1
2908;"SANTA FE DE MINAS";1
2909;"SANTA HELENA DE MINAS";1
2910;"SANTA JULIANA";1
2911;"SANTA LUZIA";1
2912;"SANTA MARGARIDA";1
2913;"SANTA MARIA DE ITABIRA";1
2914;"SANTA MARIA DO SALTO";1
2915;"SANTA MARIA DO SUACUI";1
2916;"SANTANA DA VARGEM";1
2917;"SANTANA DE CATAGUASES";1
2918;"SANTANA DE PIRAPAMA";1
2919;"SANTANA DO DESERTO";1
2920;"SANTANA DO GARAMBEU";1
2921;"SANTANA DO JACARE";1
2922;"SANTANA DO MANHUACU";1
2923;"SANTANA DO PARAISO";1
2924;"SANTANA DO RIACHO";1
2925;"SANTANA DOS MONTES";1
2926;"SANTA RITA DE CALDAS";1
2927;"SANTA RITA DE JACUTINGA";1
2928;"SANTA RITA DE MINAS";1
2929;"SANTA RITA DE IBITIPOCA";1
2930;"SANTA RITA DO ITUETO";1
2931;"SANTA RITA DO SAPUCAI";1
2932;"SANTA ROSA DA SERRA";1
2933;"SANTA VITORIA";1
2934;"SANTO ANTONIO DO AMPARO";1
2935;"SANTO ANTONIO DO AVENTURE";1
2936;"SANTO ANTONIO DO GRAMA";1
2937;"SANTO ANTONIO DO ITAMBE";1
2938;"SANTO ANTONIO DO JACINTO";1
2939;"SANTO ANTONIO DO MONTE";1
2940;"SANTO ANTONIO DO RETIRO";1
2941;"SANTO ANTONIO DO RIO ABAI";1
2942;"SANTO HIPOLITO";1
2943;"SANTOS DUMONT";1
2944;"SAO BENTO ABADE";1
2945;"SAO BRAS DO SUACUI";1
2946;"SAO DOMINGOS DAS DORES";1
2947;"SAO DOMINGOS DO PRATA";1
2948;"SAO FELIX DE MINAS";1
2949;"SAO FRANCISCO";1
2950;"SAO FRANCISCO DE PAULA";1
2951;"SAO FRANCISCO DE SALES";1
2952;"SAO FRANCISCO DO GLORIA";1
2953;"SAO GERALDO";1
2954;"SAO GERALDO DA PIEDADE";1
2955;"SAO GERALDO DO BAIXIO";1
2956;"SAO GONCALO DO ABAETE";1
2957;"SAO GONCALO DO PARA";1
2958;"SAO GONCALO DO RIO ABAIXO";1
2959;"SAO GONCALO DO SAPUCAI";1
2960;"SAO GOTARDO";1
2961;"SAO JOAO BATISTA DO GLORI";1
2962;"SAO JOAO DA LAGOA";1
2963;"SAO JOAO DA MATA";1
2964;"SAO JOAO DA PONTE";1
2965;"SAO JOAO DAS MISSOES";1
2966;"SAO JOAO DEL REI";1
2967;"SAO JOAO DO MANHUACU";1
2968;"SAO JOAO DO MANTENINHA";1
2969;"SAO JOAO DO ORIENTE";1
2970;"SAO JOAO DO PACUI";1
2971;"SAO JOAO DO PARAISO";1
2972;"SAO JOAO EVANGELISTA";1
2973;"SAO JOAO NEPOMUCENO";1
2974;"SAO JOAQUIM DE BICAS";1
2975;"SAO JOSE DA BARRA";1
2976;"SAO JOSE DA LAPA";1
2977;"SAO JOSE DA SAFIRA";1
2978;"SAO JOSE DA VARGINHA";1
2979;"SAO JOSE DO ALEGRE";1
2980;"SAO JOSE DO DIVINO";1
2981;"SAO JOSE DO GOIABAL";1
2982;"SAO JOSE DO JACURI";1
2983;"SAO JOSE DO MANTIMENTO";1
2984;"SAO LOURENCO";1
2985;"SAO MIGUEL DO ANTA";1
2986;"SAO PEDRO DA UNIAO";1
2987;"SAO PEDRO DOS FERROS";1
2988;"SAO PEDRO DO SUACUI";1
2989;"SAO ROMAO";1
2990;"SAO ROQUE DE MINAS";1
2991;"SAO SEBASTIAO DA BELA VIS";1
2992;"SAO SEBASTIAO DA VARGEM A";1
2993;"SAO SEBASTIAO DO ANTA";1
2994;"SAO SEBASTIAO DO MARANHAO";1
2995;"SAO SEBASTIAO DO OESTE";1
2996;"SAO SEBASTIAO DO PARAISO";1
2997;"SAO SEBASTIAO DO RIO PRET";1
2998;"SAO SEBASTIAO DO RIO VERD";1
2999;"SAO TIAGO";1
3000;"SAO TOMAS DE AQUINO";1
3001;"SAO THOME DAS LETRAS";1
3002;"SAO VICENTE DE MINAS";1
3003;"SAPUCAI-MIRIM";1
3004;"SARDOA";1
3005;"SARZEDO";1
3006;"SETUBINHA";1
3007;"SEM-PEIXE";1
3008;"SENADOR AMARAL";1
3009;"SENADOR CORTES";1
3010;"SENADOR FIRMINO";1
3011;"SENADOR JOSE BENTO";1
3012;"SENADOR MODESTINO GONCALV";1
3013;"SENHORA DE OLIVEIRA";1
3014;"SENHORA DO PORTO";1
3015;"SENHORA DOS REMEDIOS";1
3016;"SERICITA";1
3017;"SERITINGA";1
3018;"SERRA AZUL DE MINAS";1
3019;"SERRA DA SAUDADE";1
3020;"SERRA DOS AIMORES";1
3021;"SERRA DO SALITRE";1
3022;"SERRANIA";1
3023;"SERRANOPOLIS DE MINAS";1
3024;"SERRANOS";1
3025;"SERRO";1
3026;"SETE LAGOAS";1
3027;"SILVEIRANIA";1
3028;"SILVIANOPOLIS";1
3029;"SIMAO PEREIRA";1
3030;"SIMONESIA";1
3031;"SOBRALIA";1
3032;"SOLEDADE DE MINAS";1
3033;"TABULEIRO";1
3034;"TAIOBEIRAS";1
3035;"TAPARUBA";1
3036;"TAPIRA";1
3037;"TAPIRAI";1
3038;"TAQUARACU DE MINAS";1
3039;"TARUMIRIM";1
3040;"TEIXEIRAS";1
3041;"TEOFILO OTONI";1
3042;"TIMOTEO";1
3043;"TIRADENTES";1
3044;"TIROS";1
3045;"TOCANTINS";1
3046;"TOCOS DO MOJI";1
3047;"TOLEDO";1
3048;"TOMBOS";1
3049;"TRES CORACOES";1
3050;"TRES MARIAS";1
3051;"TRES PONTAS";1
3052;"TUMIRITINGA";1
3053;"TUPACIGUARA";1
3054;"TURMALINA";1
3055;"TURVOLANDIA";1
3056;"UBA";1
3057;"UBAI";1
3058;"UBAPORANGA";1
3059;"UBERABA";1
3060;"UBERLANDIA";1
3061;"UMBURATIBA";1
3062;"UNAI";1
3063;"UNIAO DE MINAS";1
3064;"URUANA DE MINAS";1
3065;"URUCANIA";1
3066;"URUCUIA";1
3067;"VARGEM ALEGRE";1
3068;"VARGEM BONITA";1
3069;"VARGEM GRANDE DO RIO PARD";1
3070;"VARGINHA";1
3071;"VARJAO DE MINAS";1
3072;"VARZEA DA PALMA";1
3073;"VARZELANDIA";1
3074;"VAZANTE";1
3075;"VERDELANDIA";1
3076;"VEREDINHA";1
3077;"VERISSIMO";1
3078;"VERMELHO NOVO";1
3079;"VESPASIANO";1
3080;"VICOSA";1
3081;"VIEIRAS";1
3082;"MATHIAS LOBATO";1
3083;"VIRGEM DA LAPA";1
3084;"VIRGINIA";1
3085;"VIRGINOPOLIS";1
3086;"VIRGOLANDIA";1
3087;"VISCONDE DO RIO BRANCO";1
3088;"VOLTA GRANDE";1
3089;"WENCESLAU BRAZ";1
3090;"AFONSO CLAUDIO";3
3091;"AGUIA BRANCA";3
3092;"AGUA DOCE DO NORTE";3
3093;"ALEGRE";3
3094;"ALFREDO CHAVES";3
3095;"ALTO RIO NOVO";3
3096;"ANCHIETA";3
3097;"APIACA";3
3098;"ARACRUZ";3
3099;"ATILIO VIVACQUA";3
3100;"BAIXO GUANDU";3
3101;"BARRA DE SAO FRANCISCO";3
3102;"BOA ESPERANCA";3
3103;"BOM JESUS DO NORTE";3
3104;"BREJETUBA";3
3105;"CACHOEIRO DE ITAPEMIRIM";3
3106;"CARIACICA";3
3107;"CASTELO";3
3108;"COLATINA";3
3109;"CONCEICAO DA BARRA";3
3110;"CONCEICAO DO CASTELO";3
3111;"DIVINO DE SAO LOURENCO";3
3112;"DOMINGOS MARTINS";3
3113;"DORES DO RIO PRETO";3
3114;"ECOPORANGA";3
3115;"FUNDAO";3
3116;"GUACUI";3
3117;"GUARAPARI";3
3118;"IBATIBA";3
3119;"IBIRACU";3
3120;"IBITIRAMA";3
3121;"ICONHA";3
3122;"IRUPI";3
3123;"ITAGUACU";3
3124;"ITAPEMIRIM";3
3125;"ITARANA";3
3126;"IUNA";3
3127;"JAGUARE";3
3128;"JERONIMO MONTEIRO";3
3129;"JOAO NEIVA";3
3130;"LARANJA DA TERRA";3
3131;"LINHARES";3
3132;"MANTENOPOLIS";3
3133;"MARATAIZES";3
3134;"MARECHAL FLORIANO";3
3135;"MARILANDIA";3
3136;"MIMOSO DO SUL";3
3137;"MONTANHA";3
3138;"MUCURICI";3
3139;"MUNIZ FREIRE";3
3140;"MUQUI";3
3141;"NOVA VENECIA";3
3142;"PANCAS";3
3143;"PEDRO CANARIO";3
3144;"PINHEIROS";3
3145;"PIUMA";3
3146;"PONTO BELO";3
3147;"PRESIDENTE KENNEDY";3
3148;"RIO BANANAL";3
3149;"RIO NOVO DO SUL";3
3150;"SANTA LEOPOLDINA";3
3151;"SANTA MARIA DE JETIBA";3
3152;"SANTA TERESA";3
3153;"SAO DOMINGOS DO NORTE";3
3154;"SAO GABRIEL DA PALHA";3
3155;"SAO JOSE DO CALCADO";3
3156;"SAO MATEUS";3
3157;"SAO ROQUE DO CANAA";3
3158;"SERRA";3
3159;"SOORETAMA";3
3160;"VARGEM ALTA";3
3161;"VENDA NOVA DO IMIGRANTE";3
3162;"VIANA";3
3163;"VILA PAVAO";3
3164;"VILA VALERIO";3
3165;"VILA VELHA";3
3166;"VITORIA";3
3167;"ANGRA DOS REIS";4
3168;"APERIBE";4
3169;"ARARUAMA";4
3170;"AREAL";4
3171;"ARMACAO DE BUZIOS";4
3172;"ARRAIAL DO CABO";4
3173;"BARRA DO PIRAI";4
3174;"BARRA MANSA";4
3175;"BELFORD ROXO";4
3176;"BOM JARDIM";4
3177;"BOM JESUS DO ITABAPOANA";4
3178;"CABO FRIO";4
3179;"CACHOEIRAS DE MACACU";4
3180;"CAMBUCI";4
3181;"CARAPEBUS";4
3182;"COMENDADOR LEVY GASPARIAN";4
3183;"CAMPOS DOS GOYTACAZES";4
3184;"CANTAGALO";4
3185;"CARDOSO MOREIRA";4
3186;"CARMO";4
3187;"CASIMIRO DE ABREU";4
3188;"CONCEICAO DE MACABU";4
3189;"CORDEIRO";4
3190;"DUAS BARRAS";4
3191;"DUQUE DE CAXIAS";4
3192;"ENGENHEIRO PAULO DE FRONT";4
3193;"GUAPIMIRIM";4
3194;"IGUABA GRANDE";4
3195;"ITABORAI";4
3196;"ITAGUAI";4
3197;"ITALVA";4
3198;"ITAOCARA";4
3199;"ITAPERUNA";4
3200;"ITATIAIA";4
3201;"JAPERI";4
3202;"LAJE DO MURIAE";4
3203;"MACAE";4
3204;"MACUCO";4
3205;"MAGE";4
3206;"MANGARATIBA";4
3207;"MARICA";4
3208;"MENDES";4
3209;"MIGUEL PEREIRA";4
3210;"MIRACEMA";4
3211;"NATIVIDADE";4
3212;"NILOPOLIS";4
3213;"NITEROI";4
3214;"NOVA FRIBURGO";4
3215;"NOVA IGUACU";4
3216;"PARACAMBI";4
3217;"PARAIBA DO SUL";4
3218;"PARATI";4
3219;"PATY DO ALFERES";4
3220;"PETROPOLIS";4
3221;"PINHEIRAL";4
3222;"PIRAI";4
3223;"PORCIUNCULA";4
3224;"PORTO REAL";4
3225;"QUATIS";4
3226;"QUEIMADOS";4
3227;"QUISSAMA";4
3228;"RESENDE";4
3229;"RIO BONITO";4
3230;"RIO CLARO";4
3231;"RIO DAS FLORES";4
3232;"RIO DAS OSTRAS";4
3233;"RIO DE JANEIRO";4
3234;"SANTA MARIA MADALENA";4
3235;"SANTO ANTONIO DE PADUA";4
3236;"SAO FRANCISCO DE ITABAPOA";4
3237;"SAO FIDELIS";4
3238;"SAO GONCALO";4
3239;"SAO JOAO DA BARRA";4
3240;"SAO JOAO DE MERITI";4
3241;"SAO JOSE DE UBA";4
3242;"SAO JOSE DO VALE DO RIO P";4
3243;"SAO PEDRO DA ALDEIA";4
3244;"SAO SEBASTIAO DO ALTO";4
3245;"SAPUCAIA";4
3246;"SAQUAREMA";4
3247;"SEROPEDICA";4
3248;"SILVA JARDIM";4
3249;"SUMIDOURO";4
3250;"TANGUA";4
3251;"TERESOPOLIS";4
3252;"TRAJANO DE MORAIS";4
3253;"TRES RIOS";4
3254;"VALENCA";4
3255;"VARRE-SAI";4
3256;"VASSOURAS";4
3257;"VOLTA REDONDA";4
3258;"ADAMANTINA";2
3259;"ADOLFO";2
3260;"AGUAI";2
3261;"AGUAS DA PRATA";2
3262;"AGUAS DE LINDOIA";2
3263;"AGUAS DE SANTA BARBARA";2
3264;"AGUAS DE SAO PEDRO";2
3265;"AGUDOS";2
3266;"ALAMBARI";2
3267;"ALFREDO MARCONDES";2
3268;"ALTAIR";2
3269;"ALTINOPOLIS";2
3270;"ALTO ALEGRE";2
3271;"ALUMINIO";2
3272;"ALVARES FLORENCE";2
3273;"ALVARES MACHADO";2
3274;"ALVARO DE CARVALHO";2
3275;"ALVINLANDIA";2
3276;"AMERICANA";2
3277;"AMERICO BRASILIENSE";2
3278;"AMERICO DE CAMPOS";2
3279;"AMPARO";2
3280;"ANALANDIA";2
3281;"ANDRADINA";2
3282;"ANGATUBA";2
3283;"ANHEMBI";2
3284;"ANHUMAS";2
3285;"APARECIDA";2
3286;"APARECIDA D'OESTE";2
3287;"APIAI";2
3288;"ARACARIGUAMA";2
3289;"ARACATUBA";2
3290;"ARACOIABA DA SERRA";2
3291;"ARAMINA";2
3292;"ARANDU";2
3293;"ARAPEI";2
3294;"ARARAQUARA";2
3295;"ARARAS";2
3296;"ARCO-IRIS";2
3297;"AREALVA";2
3298;"AREIAS";2
3299;"AREIOPOLIS";2
3300;"ARIRANHA";2
3301;"ARTUR NOGUEIRA";2
3302;"ARUJA";2
3303;"ASPASIA";2
3304;"ASSIS";2
3305;"ATIBAIA";2
3306;"AURIFLAMA";2
3307;"AVAI";2
3308;"AVANHANDAVA";2
3309;"AVARE";2
3310;"BADY BASSITT";2
3311;"BALBINOS";2
3312;"BALSAMO";2
3313;"BANANAL";2
3314;"BARAO DE ANTONINA";2
3315;"BARBOSA";2
3316;"BARIRI";2
3317;"BARRA BONITA";2
3318;"BARRA DO CHAPEU";2
3319;"BARRA DO TURVO";2
3320;"BARRETOS";2
3321;"BARRINHA";2
3322;"BARUERI";2
3323;"BASTOS";2
3324;"BATATAIS";2
3325;"BAURU";2
3326;"BEBEDOURO";2
3327;"BENTO DE ABREU";2
3328;"BERNARDINO DE CAMPOS";2
3329;"BERTIOGA";2
3330;"BILAC";2
3331;"BIRIGUI";2
3332;"BIRITIBA-MIRIM";2
3333;"BOA ESPERANCA DO SUL";2
3334;"BOCAINA";2
3335;"BOFETE";2
3336;"BOITUVA";2
3337;"BOM JESUS DOS PERDOES";2
3338;"BOM SUCESSO DE ITARARE";2
3339;"BORA";2
3340;"BORACEIA";2
3341;"BORBOREMA";2
3342;"BOREBI";2
3343;"BOTUCATU";2
3344;"BRAGANCA PAULISTA";2
3345;"BRAUNA";2
3346;"BREJO ALEGRE";2
3347;"BRODOSQUI";2
3348;"BROTAS";2
3349;"BURI";2
3350;"BURITAMA";2
3351;"BURITIZAL";2
3352;"CABRALIA PAULISTA";2
3353;"CABREUVA";2
3354;"CACAPAVA";2
3355;"CACHOEIRA PAULISTA";2
3356;"CACONDE";2
3357;"CAFELANDIA";2
3358;"CAIABU";2
3359;"CAIEIRAS";2
3360;"CAIUA";2
3361;"CAJAMAR";2
3362;"CAJATI";2
3363;"CAJOBI";2
3364;"CAJURU";2
3365;"CAMPINA DO MONTE ALEGRE";2
3366;"CAMPINAS";2
3367;"CAMPO LIMPO PAULISTA";2
3368;"CAMPOS DO JORDAO";2
3369;"CAMPOS NOVOS PAULISTA";2
3370;"CANANEIA";2
3371;"CANAS";2
3372;"CANDIDO MOTA";2
3373;"CANDIDO RODRIGUES";2
3374;"CANITAR";2
3375;"CAPAO BONITO";2
3376;"CAPELA DO ALTO";2
3377;"CAPIVARI";2
3378;"CARAGUATATUBA";2
3379;"CARAPICUIBA";2
3380;"CARDOSO";2
3381;"CASA BRANCA";2
3382;"CASSIA DOS COQUEIROS";2
3383;"CASTILHO";2
3384;"CATANDUVA";2
3385;"CATIGUA";2
3386;"CEDRAL";2
3387;"CERQUEIRA CESAR";2
3388;"CERQUILHO";2
3389;"CESARIO LANGE";2
3390;"CHARQUEADA";2
3391;"CLEMENTINA";2
3392;"COLINA";2
3393;"COLOMBIA";2
3394;"CONCHAL";2
3395;"CONCHAS";2
3396;"CORDEIROPOLIS";2
3397;"COROADOS";2
3398;"CORONEL MACEDO";2
3399;"CORUMBATAI";2
3400;"COSMOPOLIS";2
3401;"COSMORAMA";2
3402;"COTIA";2
3403;"CRAVINHOS";2
3404;"CRISTAIS PAULISTA";2
3405;"CRUZALIA";2
3406;"CRUZEIRO";2
3407;"CUBATAO";2
3408;"CUNHA";2
3409;"DESCALVADO";2
3410;"DIADEMA";2
3411;"DIRCE REIS";2
3412;"DIVINOLANDIA";2
3413;"DOBRADA";2
3414;"DOIS CORREGOS";2
3415;"DOLCINOPOLIS";2
3416;"DOURADO";2
3417;"DRACENA";2
3418;"DUARTINA";2
3419;"DUMONT";2
3420;"ECHAPORA";2
3421;"ELDORADO";2
3422;"ELIAS FAUSTO";2
3423;"ELISIARIO";2
3424;"EMBAUBA";2
3425;"EMBU";2
3426;"EMBU-GUACU";2
3427;"EMILIANOPOLIS";2
3428;"ENGENHEIRO COELHO";2
3429;"ESPIRITO SANTO DO PINHAL";2
3430;"ESPIRITO SANTO DO TURVO";2
3431;"ESTRELA D'OESTE";2
3432;"ESTRELA DO NORTE";2
3433;"EUCLIDES DA CUNHA PAULIST";2
3434;"FARTURA";2
3435;"FERNANDOPOLIS";2
3436;"FERNANDO PRESTES";2
3437;"FERNAO";2
3438;"FERRAZ DE VASCONCELOS";2
3439;"FLORA RICA";2
3440;"FLOREAL";2
3441;"FLORIDA PAULISTA";2
3442;"FLORINIA";2
3443;"FRANCA";2
3444;"FRANCISCO MORATO";2
3445;"FRANCO DA ROCHA";2
3446;"GABRIEL MONTEIRO";2
3447;"GALIA";2
3448;"GARCA";2
3449;"GASTAO VIDIGAL";2
3450;"GAVIAO PEIXOTO";2
3451;"GENERAL SALGADO";2
3452;"GETULINA";2
3453;"GLICERIO";2
3454;"GUAICARA";2
3455;"GUAIMBE";2
3456;"GUAIRA";2
3457;"GUAPIACU";2
3458;"GUAPIARA";2
3459;"GUARA";2
3460;"GUARACAI";2
3461;"GUARACI";2
3462;"GUARANI D'OESTE";2
3463;"GUARANTA";2
3464;"GUARARAPES";2
3465;"GUARAREMA";2
3466;"GUARATINGUETA";2
3467;"GUAREI";2
3468;"GUARIBA";2
3469;"GUARUJA";2
3470;"GUARULHOS";2
3471;"GUATAPARA";2
3472;"GUZOLANDIA";2
3473;"HERCULANDIA";2
3474;"HOLAMBRA";2
3475;"HORTOLANDIA";2
3476;"IACANGA";2
3477;"IACRI";2
3478;"IARAS";2
3479;"IBATE";2
3480;"IBIRA";2
3481;"IBIRAREMA";2
3482;"IBITINGA";2
3483;"IBIUNA";2
3484;"ICEM";2
3485;"IEPE";2
3486;"IGARACU DO TIETE";2
3487;"IGARAPAVA";2
3488;"IGARATA";2
3489;"IGUAPE";2
3490;"ILHABELA";2
3491;"ILHA COMPRIDA";2
3492;"ILHA SOLTEIRA";2
3493;"INDAIATUBA";2
3494;"INDIANA";2
3495;"INDIAPORA";2
3496;"INUBIA PAULISTA";2
3497;"IPAUCU";2
3498;"IPERO";2
3499;"IPEUNA";2
3500;"IPIGUA";2
3501;"IPORANGA";2
3502;"IPUA";2
3503;"IRACEMAPOLIS";2
3504;"IRAPUA";2
3505;"IRAPURU";2
3506;"ITABERA";2
3507;"ITAI";2
3508;"ITAJOBI";2
3509;"ITAJU";2
3510;"ITANHAEM";2
3511;"ITAOCA";2
3512;"ITAPECERICA DA SERRA";2
3513;"ITAPETININGA";2
3514;"ITAPEVA";2
3515;"ITAPEVI";2
3516;"ITAPIRA";2
3517;"ITAPIRAPUA PAULISTA";2
3518;"ITAPOLIS";2
3519;"ITAPORANGA";2
3520;"ITAPUI";2
3521;"ITAPURA";2
3522;"ITAQUAQUECETUBA";2
3523;"ITARARE";2
3524;"ITARIRI";2
3525;"ITATIBA";2
3526;"ITATINGA";2
